coil_id,source,produced_at,assigned_asset_id,grade,thickness_mm,width_mm,alpha_label,alpha_risk_score
92,train,2026-04-23T01:47:56,HSM-DC-MND,HRC-IS2062-E250,10.21,1319.3,0,
1348,train,2026-04-23T03:04:34,HSM-DC-MND,HRC-IS2062-E250,7.35,1256.7,0,
699,train,2026-04-23T04:21:13,HSM-DC-MND,HRC-IS2062-E250,2.53,1505.2,0,
1277,train,2026-04-23T05:37:51,HSM-DC-MND,HRC-IS2062-E350,5.24,1477.9,0,
364,train,2026-04-23T06:54:30,HSM-DC-MND,HRC-IS2062-E350,3.29,1143.3,0,
840,train,2026-04-23T08:11:08,HSM-DC-MND,SAE-1006,10.24,1135.5,0,
1276,train,2026-04-23T09:27:46,HSM-DC-MND,API-5L-X52,4.7,1368.5,0,
1532,train,2026-04-23T10:44:25,HSM-DC-MND,SAE-1006,7.29,1460.5,0,
863,train,2026-04-23T12:01:03,HSM-DC-MND,API-5L-X52,6.02,1415.8,0,
1199,train,2026-04-23T13:17:42,HSM-DC-MND,HRC-IS2062-E350,10.96,1407.1,0,
1226,train,2026-04-23T14:34:20,HSM-DC-MND,HRC-IS2062-E350,2.47,944.7,0,
109,train,2026-04-23T15:50:59,HSM-DC-MND,HRC-IS2062-E350,6.23,1032.9,0,
134,train,2026-04-23T17:07:37,HSM-DC-MND,API-5L-X52,7.46,1312.1,0,
1230,train,2026-04-23T18:24:16,HSM-DC-MND,API-5L-X52,6.1,1073.3,0,
1384,train,2026-04-23T19:40:54,HSM-DC-MND,HRC-IS2062-E250,3.72,1235.1,0,
60,train,2026-04-23T20:57:33,HSM-DC-MND,HRC-IS2062-E250,9.99,1200.2,0,
1531,train,2026-04-23T22:14:11,HSM-DC-MND,SAE-1006,7.98,1506.3,0,
872,train,2026-04-23T23:30:50,HSM-DC-MND,HRC-IS2062-E350,2.51,951.1,0,
288,train,2026-04-24T00:47:28,HSM-DC-MND,HRC-IS2062-E250,7.58,1093.8,0,
78,train,2026-04-24T02:04:06,HSM-DC-MND,SAE-1018,2.96,921.8,0,
68,train,2026-04-24T03:20:45,HSM-DC-MND,HRC-IS2062-E350,11.09,1128.7,0,
1286,train,2026-04-24T04:37:23,HSM-DC-MND,SAE-1018,6.72,1327.7,0,
219,train,2026-04-24T05:54:02,HSM-DC-MND,SAE-1006,7.53,1417.9,0,
1143,train,2026-04-24T07:10:40,HSM-DC-MND,HRC-IS2062-E350,5.37,1252.2,0,
659,train,2026-04-24T08:27:19,HSM-DC-MND,HRC-IS2062-E350,8.06,1497.1,0,
1061,train,2026-04-24T09:43:57,HSM-DC-MND,SAE-1006,5.19,1471.8,0,
1241,train,2026-04-24T11:00:36,HSM-DC-MND,HRC-IS2062-E350,4.9,1159.7,0,
632,train,2026-04-24T12:17:14,HSM-DC-MND,SAE-1006,9.14,1115.9,0,
1535,train,2026-04-24T13:33:53,HSM-DC-MND,SAE-1018,7.5,1150.5,0,
942,train,2026-04-24T14:50:31,HSM-DC-MND,HRC-IS2062-E350,11.84,1089.3,0,
1675,train,2026-04-24T16:07:10,HSM-DC-MND,HRC-IS2062-E350,9.51,1123.4,0,
921,train,2026-04-24T17:23:48,HSM-DC-MND,SAE-1018,6.56,1193.8,0,
343,train,2026-04-24T18:40:26,HSM-DC-MND,HRC-IS2062-E350,5.03,1004.7,0,
258,train,2026-04-24T19:57:05,HSM-DC-MND,HRC-IS2062-E350,8.74,933.9,1,
952,train,2026-04-24T21:13:43,HSM-DC-MND,SAE-1018,8.38,943.3,0,
982,train,2026-04-24T22:30:22,HSM-DC-MND,SAE-1018,1.85,1456.0,0,
974,train,2026-04-24T23:47:00,HSM-DC-MND,HRC-IS2062-E350,2.05,1191.7,0,
895,train,2026-04-25T01:03:39,HSM-DC-MND,SAE-1018,10.19,1345.1,0,
3,train,2026-04-25T02:20:17,HSM-DC-MND,SAE-1018,6.03,941.3,0,
816,train,2026-04-25T03:36:56,HSM-DC-MND,HRC-IS2062-E350,4.64,1050.0,0,
152,train,2026-04-25T04:53:34,HSM-DC-MND,API-5L-X52,2.51,1193.8,0,
729,train,2026-04-25T06:10:13,HSM-DC-MND,HRC-IS2062-E350,2.15,1175.4,0,
579,train,2026-04-25T07:26:51,HSM-DC-MND,SAE-1018,2.13,1282.4,1,
889,train,2026-04-25T08:43:30,HSM-DC-MND,API-5L-X52,11.48,1370.3,0,
808,train,2026-04-25T10:00:08,HSM-DC-MND,API-5L-X52,8.44,1121.8,0,
953,train,2026-04-25T11:16:46,HSM-DC-MND,HRC-IS2062-E350,9.48,1431.3,0,
1109,train,2026-04-25T12:33:25,HSM-DC-MND,HRC-IS2062-E250,5.66,1048.9,0,
1037,train,2026-04-25T13:50:03,HSM-DC-MND,API-5L-X52,6.61,1361.2,0,
154,train,2026-04-25T15:06:42,HSM-DC-MND,SAE-1018,7.13,1174.9,0,
202,train,2026-04-25T16:23:20,HSM-DC-MND,SAE-1006,4.79,1130.5,0,
894,train,2026-04-25T17:39:59,HSM-DC-MND,HRC-IS2062-E350,4.88,1465.7,0,
1320,train,2026-04-25T18:56:37,HSM-DC-MND,HRC-IS2062-E250,11.51,1206.8,0,
88,train,2026-04-25T20:13:16,HSM-DC-MND,HRC-IS2062-E350,4.83,1021.1,0,
1068,train,2026-04-25T21:29:54,HSM-DC-MND,SAE-1018,10.26,1504.2,0,
774,train,2026-04-25T22:46:33,HSM-DC-MND,HRC-IS2062-E350,8.07,1269.0,0,
746,train,2026-04-26T00:03:11,HSM-DC-MND,SAE-1006,3.36,969.6,0,
1455,train,2026-04-26T01:19:50,HSM-DC-MND,SAE-1018,3.56,1416.2,0,
607,train,2026-04-26T02:36:28,HSM-DC-MND,SAE-1006,8.36,1038.2,0,
903,train,2026-04-26T03:53:06,HSM-DC-MND,API-5L-X52,8.45,1237.8,0,
58,train,2026-04-26T05:09:45,HSM-DC-MND,HRC-IS2062-E250,9.84,1344.0,0,
799,train,2026-04-26T06:26:23,HSM-DC-MND,API-5L-X52,8.98,994.4,0,
99,train,2026-04-26T07:43:02,HSM-DC-MND,HRC-IS2062-E250,7.29,1031.0,0,
744,train,2026-04-26T08:59:40,HSM-DC-MND,API-5L-X52,5.46,986.1,0,
1656,train,2026-04-26T10:16:19,HSM-DC-MND,API-5L-X52,2.73,1067.5,0,
56,train,2026-04-26T11:32:57,HSM-DC-MND,API-5L-X52,7.09,1087.5,0,
1305,train,2026-04-26T12:49:36,HSM-DC-MND,HRC-IS2062-E350,11.37,1193.6,0,
1544,train,2026-04-26T14:06:14,HSM-DC-MND,SAE-1006,7.73,919.8,0,
1324,train,2026-04-26T15:22:53,HSM-DC-MND,SAE-1006,8.98,1468.4,0,
1031,train,2026-04-26T16:39:31,HSM-DC-MND,SAE-1018,2.17,1245.4,0,
506,train,2026-04-26T17:56:10,HSM-DC-MND,SAE-1018,4.06,1264.0,0,
983,train,2026-04-26T19:12:48,HSM-DC-MND,HRC-IS2062-E350,2.43,900.7,0,
149,train,2026-04-26T20:29:27,HSM-DC-MND,HRC-IS2062-E250,5.12,903.2,0,
612,train,2026-04-26T21:46:05,HSM-DC-MND,SAE-1018,7.73,976.0,0,
832,train,2026-04-26T23:02:43,HSM-DC-MND,SAE-1018,3.31,1337.5,0,
277,train,2026-04-27T00:19:22,HSM-DC-MND,SAE-1006,3.84,932.2,0,
95,train,2026-04-27T01:36:00,HSM-DC-MND,HRC-IS2062-E250,6.1,1246.7,0,
428,train,2026-04-27T02:52:39,HSM-DC-MND,SAE-1018,11.19,1082.9,0,
159,train,2026-04-27T04:09:17,HSM-DC-MND,SAE-1018,4.26,1045.0,0,
984,train,2026-04-27T05:25:56,HSM-DC-MND,HRC-IS2062-E250,9.97,1384.9,0,
733,train,2026-04-27T06:42:34,HSM-DC-MND,HRC-IS2062-E350,2.32,1411.0,0,
909,train,2026-04-27T07:59:13,HSM-DC-MND,HRC-IS2062-E250,5.36,953.8,0,
1271,train,2026-04-27T09:15:51,HSM-DC-MND,API-5L-X52,4.88,1188.3,0,
523,train,2026-04-27T10:32:30,HSM-DC-MND,HRC-IS2062-E350,11.85,922.3,1,
471,train,2026-04-27T11:49:08,HSM-DC-MND,SAE-1018,6.56,1215.3,0,
1625,train,2026-04-27T13:05:47,HSM-DC-MND,HRC-IS2062-E250,11.06,1501.4,0,
1396,train,2026-04-27T14:22:25,HSM-DC-MND,HRC-IS2062-E350,5.59,1284.2,0,
1154,train,2026-04-27T15:39:03,HSM-DC-MND,HRC-IS2062-E250,7.02,1207.5,0,
495,train,2026-04-27T16:55:42,HSM-DC-MND,API-5L-X52,10.86,1173.1,0,
1147,train,2026-04-27T18:12:20,HSM-DC-MND,SAE-1006,3.92,1284.2,0,
739,train,2026-04-27T19:28:59,HSM-DC-MND,API-5L-X52,9.61,1379.6,0,
1558,train,2026-04-27T20:45:37,HSM-DC-MND,API-5L-X52,10.01,1284.0,0,
583,train,2026-04-27T22:02:16,HSM-DC-MND,API-5L-X52,5.06,1407.3,0,
113,train,2026-04-27T23:18:54,HSM-DC-MND,HRC-IS2062-E350,7.26,1454.7,0,
287,train,2026-04-28T00:35:33,HSM-DC-MND,SAE-1006,1.96,1124.0,0,
1543,train,2026-04-28T01:52:11,HSM-DC-MND,API-5L-X52,9.53,1057.0,0,
1294,train,2026-04-28T03:08:50,HSM-DC-MND,HRC-IS2062-E350,7.99,1547.0,0,
1307,train,2026-04-28T04:25:28,HSM-DC-MND,API-5L-X52,9.27,1347.0,0,
1066,train,2026-04-28T05:42:07,HSM-DC-MND,API-5L-X52,7.66,990.3,0,
1603,train,2026-04-28T06:58:45,HSM-DC-MND,HRC-IS2062-E250,11.3,1128.3,0,
855,train,2026-04-28T08:15:23,HSM-DC-MND,API-5L-X52,6.34,1370.7,0,
1074,train,2026-04-28T09:32:02,HSM-DC-MND,HRC-IS2062-E250,8.42,1310.6,0,
1178,train,2026-04-28T10:48:40,HSM-DC-MND,SAE-1018,9.73,1443.3,0,
1152,train,2026-04-28T12:05:19,HSM-DC-MND,SAE-1018,5.92,1357.4,0,
87,train,2026-04-28T13:21:57,HSM-DC-MND,SAE-1018,9.1,1352.9,1,
1467,train,2026-04-28T14:38:36,HSM-DC-MND,HRC-IS2062-E250,9.89,1346.4,0,
565,train,2026-04-28T15:55:14,HSM-DC-MND,SAE-1018,4.94,1385.1,0,
1107,train,2026-04-28T17:11:53,HSM-DC-MND,SAE-1006,3.39,1209.9,0,
221,train,2026-04-28T18:28:31,HSM-DC-MND,SAE-1018,6.59,909.6,0,
899,train,2026-04-28T19:45:10,HSM-DC-MND,HRC-IS2062-E250,9.05,1402.2,0,
655,train,2026-04-28T21:01:48,HSM-DC-MND,HRC-IS2062-E350,4.08,961.8,1,
1613,train,2026-04-28T22:18:27,HSM-DC-MND,SAE-1006,10.98,988.8,0,
939,train,2026-04-28T23:35:05,HSM-DC-MND,SAE-1006,2.65,1469.7,0,
750,train,2026-04-29T00:51:43,HSM-DC-MND,HRC-IS2062-E250,5.77,1130.1,0,
913,train,2026-04-29T02:08:22,HSM-DC-MND,API-5L-X52,8.96,1525.8,1,
1441,train,2026-04-29T03:25:00,HSM-DC-MND,HRC-IS2062-E250,3.18,1481.5,0,
179,train,2026-04-29T04:41:39,HSM-DC-MND,API-5L-X52,6.91,1433.3,0,
580,train,2026-04-29T05:58:17,HSM-DC-MND,HRC-IS2062-E250,10.59,1121.3,1,
284,train,2026-04-29T07:14:56,HSM-DC-MND,HRC-IS2062-E250,3.46,959.8,0,
690,train,2026-04-29T08:31:34,HSM-DC-MND,API-5L-X52,4.23,1399.7,0,
1269,train,2026-04-29T09:48:13,HSM-DC-MND,SAE-1006,11.22,936.0,0,
74,train,2026-04-29T11:04:51,HSM-DC-MND,SAE-1018,10.74,1257.1,1,
1579,train,2026-04-29T12:21:30,HSM-DC-MND,SAE-1006,5.76,1180.9,0,
1586,train,2026-04-29T13:38:08,HSM-DC-MND,SAE-1006,9.64,1213.1,0,
377,train,2026-04-29T14:54:47,HSM-DC-MND,SAE-1018,9.79,1457.1,1,
498,train,2026-04-29T16:11:25,HSM-DC-MND,SAE-1006,6.39,1357.4,0,
890,train,2026-04-29T17:28:03,HSM-DC-MND,HRC-IS2062-E350,7.26,902.7,0,
525,train,2026-04-29T18:44:42,HSM-DC-MND,HRC-IS2062-E350,1.99,904.7,0,
1388,train,2026-04-29T20:01:20,HSM-DC-MND,HRC-IS2062-E250,3.7,1029.5,0,
1375,train,2026-04-29T21:17:59,HSM-DC-MND,HRC-IS2062-E350,10.22,920.3,0,
986,train,2026-04-29T22:34:37,HSM-DC-MND,API-5L-X52,3.46,1116.3,0,
1588,train,2026-04-29T23:51:16,HSM-DC-MND,SAE-1006,10.28,1093.5,0,
484,train,2026-04-30T01:07:54,HSM-DC-MND,API-5L-X52,8.02,1548.8,0,
1006,train,2026-04-30T02:24:33,HSM-DC-MND,HRC-IS2062-E350,4.77,917.1,0,
269,train,2026-04-30T03:41:11,HSM-DC-MND,SAE-1018,10.75,1062.1,0,
1365,train,2026-04-30T04:57:50,HSM-DC-MND,API-5L-X52,7.66,924.0,0,
1370,train,2026-04-30T06:14:28,HSM-DC-MND,HRC-IS2062-E250,6.75,1316.3,0,
1335,train,2026-04-30T07:31:07,HSM-DC-MND,HRC-IS2062-E250,2.83,1435.8,0,
172,train,2026-04-30T08:47:45,HSM-DC-MND,API-5L-X52,1.86,1384.4,0,
1050,train,2026-04-30T10:04:23,HSM-DC-MND,SAE-1018,6.45,1293.8,0,
594,train,2026-04-30T11:21:02,HSM-DC-MND,HRC-IS2062-E250,9.55,1053.8,0,
896,train,2026-04-30T12:37:40,HSM-DC-MND,SAE-1006,6.26,1004.1,0,
1246,train,2026-04-30T13:54:19,HSM-DC-MND,HRC-IS2062-E250,3.27,1416.3,0,
1632,train,2026-04-30T15:10:57,HSM-DC-MND,SAE-1018,8.42,1032.0,0,
1141,train,2026-04-30T16:27:36,HSM-DC-MND,HRC-IS2062-E350,11.85,1060.5,0,
334,train,2026-04-30T17:44:14,HSM-DC-MND,HRC-IS2062-E350,4.18,932.0,0,
1098,train,2026-04-30T19:00:53,HSM-DC-MND,SAE-1006,1.8,1306.0,0,
1200,train,2026-04-30T20:17:31,HSM-DC-MND,HRC-IS2062-E250,9.19,903.4,0,
51,train,2026-04-30T21:34:10,HSM-DC-MND,SAE-1006,10.96,1147.8,0,
1279,train,2026-04-30T22:50:48,HSM-DC-MND,SAE-1018,5.65,1238.6,0,
771,train,2026-05-01T00:07:27,HSM-DC-MND,HRC-IS2062-E250,11.07,1394.3,0,
615,train,2026-05-01T01:24:05,HSM-DC-MND,API-5L-X52,5.24,1255.5,0,
451,train,2026-05-01T02:40:43,HSM-DC-MND,HRC-IS2062-E350,11.63,1277.8,0,
519,train,2026-05-01T03:57:22,HSM-DC-MND,SAE-1006,2.65,1124.9,0,
116,train,2026-05-01T05:14:00,HSM-DC-MND,API-5L-X52,3.76,1081.0,0,
1660,train,2026-05-01T06:30:39,HSM-DC-MND,HRC-IS2062-E250,10.09,1239.7,0,
664,train,2026-05-01T07:47:17,HSM-DC-MND,SAE-1006,6.65,1263.6,0,
985,train,2026-05-01T09:03:56,HSM-DC-MND,SAE-1018,3.31,1063.1,0,
1146,train,2026-05-01T10:20:34,HSM-DC-MND,HRC-IS2062-E350,10.87,1039.2,0,
148,train,2026-05-01T11:37:13,HSM-DC-MND,API-5L-X52,5.09,1404.1,0,
634,train,2026-05-01T12:53:51,HSM-DC-MND,HRC-IS2062-E250,7.33,935.2,0,
757,train,2026-05-01T14:10:30,HSM-DC-MND,SAE-1018,1.93,1192.0,0,
702,train,2026-05-01T15:27:08,HSM-DC-MND,API-5L-X52,11.91,1173.3,0,
313,train,2026-05-01T16:43:47,HSM-DC-MND,HRC-IS2062-E250,11.43,1088.3,0,
4,train,2026-05-01T18:00:25,HSM-DC-MND,HRC-IS2062-E250,10.04,1476.8,0,
167,train,2026-05-01T19:17:04,HSM-DC-MND,SAE-1006,3.41,1270.8,0,
1014,train,2026-05-01T20:33:42,HSM-DC-MND,HRC-IS2062-E250,9.12,1453.3,0,
28,train,2026-05-01T21:50:20,HSM-DC-MND,SAE-1006,8.72,1082.5,0,
995,train,2026-05-01T23:06:59,HSM-DC-MND,SAE-1018,10.15,1409.9,1,
811,train,2026-05-02T00:23:37,HSM-DC-MND,SAE-1006,7.53,1498.0,0,
1367,train,2026-05-02T01:40:16,HSM-DC-MND,API-5L-X52,6.45,1442.0,0,
988,train,2026-05-02T02:56:54,HSM-DC-MND,SAE-1018,10.47,1248.9,0,
564,train,2026-05-02T04:13:33,HSM-DC-MND,API-5L-X52,3.36,1374.5,0,
379,train,2026-05-02T05:30:11,HSM-DC-MND,SAE-1006,7.01,992.0,0,
695,train,2026-05-02T06:46:50,HSM-DC-MND,HRC-IS2062-E350,7.68,972.2,0,
643,train,2026-05-02T08:03:28,HSM-DC-MND,HRC-IS2062-E350,7.56,1289.1,0,
756,train,2026-05-02T09:20:07,HSM-DC-MND,SAE-1018,8.63,1220.1,0,
330,train,2026-05-02T10:36:45,HSM-DC-MND,SAE-1018,7.1,1251.1,0,
844,train,2026-05-02T11:53:24,HSM-DC-MND,HRC-IS2062-E350,5.53,1465.8,0,
1449,train,2026-05-02T13:10:02,HSM-DC-MND,SAE-1006,5.07,1497.8,0,
1626,train,2026-05-02T14:26:40,HSM-DC-MND,SAE-1006,2.91,1360.3,0,
1009,train,2026-05-02T15:43:19,HSM-DC-MND,HRC-IS2062-E250,3.2,942.3,0,
436,train,2026-05-02T16:59:57,HSM-DC-MND,SAE-1018,8.26,1010.7,0,
1018,train,2026-05-02T18:16:36,HSM-DC-MND,SAE-1006,7.88,1387.7,0,
341,train,2026-05-02T19:33:14,HSM-DC-MND,SAE-1006,9.85,1349.0,0,
1464,train,2026-05-02T20:49:53,HSM-DC-MND,HRC-IS2062-E250,6.04,1112.6,0,
792,train,2026-05-02T22:06:31,HSM-DC-MND,SAE-1018,9.74,1093.2,0,
69,train,2026-05-02T23:23:10,HSM-DC-MND,SAE-1018,9.13,1019.6,1,
957,train,2026-05-03T00:39:48,HSM-DC-MND,HRC-IS2062-E350,11.22,1451.5,1,
1126,train,2026-05-03T01:56:27,HSM-DC-MND,HRC-IS2062-E250,3.29,1005.3,0,
362,train,2026-05-03T03:13:05,HSM-DC-MND,SAE-1006,3.95,1212.2,0,
247,train,2026-05-03T04:29:44,HSM-DC-MND,HRC-IS2062-E350,5.07,1116.6,0,
1569,train,2026-05-03T05:46:22,HSM-DC-MND,API-5L-X52,8.73,1051.8,0,
1047,train,2026-05-03T07:03:00,HSM-DC-MND,SAE-1018,9.15,1103.7,0,
1302,train,2026-05-03T08:19:39,HSM-DC-MND,API-5L-X52,4.89,1150.8,0,
1258,train,2026-05-03T09:36:17,HSM-DC-MND,HRC-IS2062-E350,7.02,1417.8,0,
64,train,2026-05-03T10:52:56,HSM-DC-MND,SAE-1018,3.69,1548.2,0,
1661,train,2026-05-03T12:09:34,HSM-DC-MND,SAE-1006,11.33,1396.1,0,
610,train,2026-05-03T13:26:13,HSM-DC-MND,HRC-IS2062-E350,4.36,1017.8,0,
860,train,2026-05-03T14:42:51,HSM-DC-MND,SAE-1006,11.86,1454.1,0,
460,train,2026-05-03T15:59:30,HSM-DC-MND,API-5L-X52,8.95,1472.1,0,
214,train,2026-05-03T17:16:08,HSM-DC-MND,API-5L-X52,4.7,1242.1,0,
762,train,2026-05-03T18:32:47,HSM-DC-MND,HRC-IS2062-E350,9.77,1077.3,0,
638,train,2026-05-03T19:49:25,HSM-DC-MND,HRC-IS2062-E350,5.77,1381.0,0,
1516,train,2026-05-03T21:06:04,HSM-DC-MND,HRC-IS2062-E350,2.62,1530.4,0,
470,train,2026-05-03T22:22:42,HSM-DC-MND,SAE-1018,3.88,1216.5,0,
1026,train,2026-05-03T23:39:20,HSM-DC-MND,HRC-IS2062-E350,3.11,1419.2,0,
348,train,2026-05-04T00:55:59,HSM-DC-MND,SAE-1018,5.6,1126.0,0,
1578,train,2026-05-04T02:12:37,HSM-DC-MND,HRC-IS2062-E250,9.85,1487.4,0,
931,train,2026-05-04T03:29:16,HSM-DC-MND,API-5L-X52,8.19,1358.2,0,
929,train,2026-05-04T04:45:54,HSM-DC-MND,HRC-IS2062-E250,9.67,929.2,0,
818,train,2026-05-04T06:02:33,HSM-DC-MND,HRC-IS2062-E350,2.25,1529.3,1,
241,train,2026-05-04T07:19:11,HSM-DC-MND,HRC-IS2062-E250,4.29,1325.5,0,
534,train,2026-05-04T08:35:50,HSM-DC-MND,SAE-1006,8.04,1202.8,0,
354,train,2026-05-04T09:52:28,HSM-DC-MND,SAE-1006,5.92,1340.1,0,
712,train,2026-05-04T11:09:07,HSM-DC-MND,SAE-1018,4.43,1280.3,0,
858,train,2026-05-04T12:25:45,HSM-DC-MND,HRC-IS2062-E350,4.85,1339.0,0,
1687,train,2026-05-04T13:42:24,HSM-DC-MND,HRC-IS2062-E350,11.35,1509.4,0,
1275,train,2026-05-04T14:59:02,HSM-DC-MND,SAE-1006,11.54,1060.3,0,
237,train,2026-05-04T16:15:40,HSM-DC-MND,API-5L-X52,5.12,1050.2,0,
873,train,2026-05-04T17:32:19,HSM-DC-MND,HRC-IS2062-E250,10.54,1114.9,0,
709,train,2026-05-04T18:48:57,HSM-DC-MND,API-5L-X52,10.1,911.7,1,
536,train,2026-05-04T20:05:36,HSM-DC-MND,SAE-1018,3.55,1058.8,0,
111,train,2026-05-04T21:22:14,HSM-DC-MND,API-5L-X52,6.63,1350.3,0,
556,train,2026-05-04T22:38:53,HSM-DC-MND,HRC-IS2062-E350,8.23,1282.3,0,
1405,train,2026-05-04T23:55:31,HSM-DC-MND,HRC-IS2062-E350,7.89,1408.0,0,
1681,train,2026-05-05T01:12:10,HSM-DC-MND,SAE-1018,4.84,1540.6,0,
1244,train,2026-05-05T02:28:48,HSM-DC-MND,HRC-IS2062-E350,1.94,1188.1,0,
164,train,2026-05-05T03:45:27,HSM-DC-MND,HRC-IS2062-E350,2.24,1518.4,0,
1414,train,2026-05-05T05:02:05,HSM-DC-MND,API-5L-X52,9.71,923.8,0,
708,train,2026-05-05T06:18:44,HSM-DC-MND,SAE-1006,1.85,1308.3,1,
409,train,2026-05-05T07:35:22,HSM-DC-MND,HRC-IS2062-E350,4.71,1508.6,0,
1433,train,2026-05-05T08:52:00,HSM-DC-MND,SAE-1018,10.99,952.6,0,
922,train,2026-05-05T10:08:39,HSM-DC-MND,SAE-1006,4.43,1348.0,0,
166,train,2026-05-05T11:25:17,HSM-DC-MND,API-5L-X52,3.29,1348.2,0,
590,train,2026-05-05T12:41:56,HSM-DC-MND,SAE-1018,10.75,997.0,0,
1180,train,2026-05-05T13:58:34,HSM-DC-MND,SAE-1018,2.9,1385.0,0,
879,train,2026-05-05T15:15:13,HSM-DC-MND,SAE-1006,10.83,1275.8,0,
935,train,2026-05-05T16:31:51,HSM-DC-MND,SAE-1018,7.97,1034.6,0,
1515,train,2026-05-05T17:48:30,HSM-DC-MND,API-5L-X52,5.22,913.7,0,
1086,train,2026-05-05T19:05:08,HSM-DC-MND,SAE-1006,4.89,1538.9,0,
653,train,2026-05-05T20:21:47,HSM-DC-MND,SAE-1006,5.16,1018.1,1,
801,train,2026-05-05T21:38:25,HSM-DC-MND,HRC-IS2062-E350,10.19,1269.5,0,
1421,train,2026-05-05T22:55:04,HSM-DC-MND,HRC-IS2062-E350,6.54,1391.4,0,
787,train,2026-05-06T00:11:42,HSM-DC-MND,SAE-1006,6.94,1524.1,0,
778,train,2026-05-06T01:28:21,HSM-DC-MND,SAE-1006,8.14,938.2,1,
1162,train,2026-05-06T02:44:59,HSM-DC-MND,SAE-1006,4.8,960.4,0,
591,train,2026-05-06T04:01:37,HSM-DC-MND,SAE-1018,2.59,1420.1,0,
1054,train,2026-05-06T05:18:16,HSM-DC-MND,API-5L-X52,6.92,1441.3,0,
522,train,2026-05-06T06:34:54,HSM-DC-MND,SAE-1018,5.82,1200.0,0,
346,train,2026-05-06T07:51:33,HSM-DC-MND,HRC-IS2062-E350,7.27,1132.1,0,
809,train,2026-05-06T09:08:11,HSM-DC-MND,API-5L-X52,9.16,1325.5,0,
663,train,2026-05-06T10:24:50,HSM-DC-MND,API-5L-X52,3.18,1122.3,0,
1519,train,2026-05-06T11:41:28,HSM-DC-MND,HRC-IS2062-E350,11.26,1079.3,0,
948,train,2026-05-06T12:58:07,HSM-DC-MND,SAE-1018,5.46,1031.1,0,
1191,train,2026-05-06T14:14:45,HSM-DC-MND,HRC-IS2062-E250,2.98,995.0,0,
405,train,2026-05-06T15:31:24,HSM-DC-MND,HRC-IS2062-E250,9.83,1079.9,0,
129,train,2026-05-06T16:48:02,HSM-DC-MND,HRC-IS2062-E350,11.07,1161.0,0,
1485,train,2026-05-06T18:04:41,HSM-DC-MND,HRC-IS2062-E350,5.35,1282.1,0,
713,train,2026-05-06T19:21:19,HSM-DC-MND,SAE-1018,6.2,1351.2,0,
1076,train,2026-05-06T20:37:57,HSM-DC-MND,SAE-1018,11.91,1360.0,0,
1435,train,2026-05-06T21:54:36,HSM-DC-MND,SAE-1018,4.1,1466.4,0,
151,train,2026-05-06T23:11:14,HSM-DC-MND,SAE-1018,9.6,929.9,0,
813,train,2026-05-07T00:27:53,HSM-DC-MND,HRC-IS2062-E250,3.56,1360.6,0,
55,train,2026-05-07T01:44:31,HSM-DC-MND,HRC-IS2062-E250,11.75,1087.9,0,
445,train,2026-05-07T03:01:10,HSM-DC-MND,API-5L-X52,11.06,1077.8,0,
244,train,2026-05-07T04:17:48,HSM-DC-MND,HRC-IS2062-E250,5.48,1548.7,0,
1566,train,2026-05-07T05:34:27,HSM-DC-MND,HRC-IS2062-E350,2.25,1198.5,0,
385,train,2026-05-07T06:51:05,HSM-DC-MND,HRC-IS2062-E250,6.68,961.2,0,
524,train,2026-05-07T08:07:44,HSM-DC-MND,SAE-1018,3.16,1425.2,1,
86,train,2026-05-07T09:24:22,HSM-DC-MND,API-5L-X52,3.84,1386.3,1,
1218,train,2026-05-07T10:41:01,HSM-DC-MND,API-5L-X52,9.1,1534.3,0,
603,train,2026-05-07T11:57:39,HSM-DC-MND,HRC-IS2062-E350,7.29,1275.7,0,
1207,train,2026-05-07T13:14:17,HSM-DC-MND,HRC-IS2062-E350,4.04,1008.1,0,
1665,train,2026-05-07T14:30:56,HSM-DC-MND,HRC-IS2062-E350,9.46,1449.1,0,
236,train,2026-05-07T15:47:34,HSM-DC-MND,SAE-1018,3.03,1157.0,0,
1156,train,2026-05-07T17:04:13,HSM-DC-MND,HRC-IS2062-E350,9.12,1169.1,0,
418,train,2026-05-07T18:20:51,HSM-DC-MND,HRC-IS2062-E250,10.09,1509.3,0,
1410,train,2026-05-07T19:37:30,HSM-DC-MND,HRC-IS2062-E350,7.4,1324.9,0,
950,train,2026-05-07T20:54:08,HSM-DC-MND,HRC-IS2062-E350,9.38,1233.1,0,
1104,train,2026-05-07T22:10:47,HSM-DC-MND,HRC-IS2062-E250,11.93,1271.8,0,
118,train,2026-05-07T23:27:25,HSM-DC-MND,SAE-1006,8.96,951.0,0,
143,train,2026-05-08T00:44:04,HSM-DC-MND,HRC-IS2062-E250,10.78,1476.5,0,
1186,train,2026-05-08T02:00:42,HSM-DC-MND,HRC-IS2062-E350,11.11,1009.7,0,
697,train,2026-05-08T03:17:21,HSM-DC-MND,HRC-IS2062-E350,11.43,1078.4,0,
1638,train,2026-05-08T04:33:59,HSM-DC-MND,SAE-1018,4.81,1423.7,0,
1609,train,2026-05-08T05:50:37,HSM-DC-MND,SAE-1006,7.04,1284.5,0,
783,train,2026-05-08T07:07:16,HSM-DC-MND,SAE-1006,3.19,1493.4,0,
